wallet_id,contract_name,symbol,balance,quote_rate,value_usd
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Wrapped liquid staked Ether 2.0,wstETH,0.0,4517.772,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,SushiBar,xSUSHI,0.0,1.379,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,dYdX,DYDX,0.0,0.623,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Botto,BOTTO,0.0,0.308,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Maker,MKR,0.0,2271.1,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Rocket Pool ETH,rETH,0.0,4261.268,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Coinbase Wrapped Staked ETH,cbETH,0.0,4124.63,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Wrapped Ether,WETH,0.0,3740.12,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Ethereum Name Service,ENS,0.0,30.505,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Graph Token,GRT,0.0,0.104348,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Rocket Pool Protocol,RPL,0.0,6.849,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Tether USD,USDT,0.0,1.0,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Alchemix,ALCX,0.0,9.775,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Dopex Governance Token,DPX,0.0,5.48,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,LooksRare Token,LOOKS,0.0,0.0157127,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,ROOK,ROOK,0.0,0.556,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Curve.fi ETH/stETH,steCRV,0.0,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Curve.fi steCRV Gauge Deposit,steCRV-gauge,0.0,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,PUNKS,PUNKS,954.8035,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,wxBTRFLY,wxBTRFLY,0.7001496776298786,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,$  Evmosia.com,$  Evmosia.com,12500.0,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Ս⁤S⁣DС,ՍSDС,5.785323031822614e+70,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,ЕTH,ЕTH,1.042487613452148e+59,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,ARTBLOCKS.WIN,artblocks.win,100.0,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,USDС,USDС,3.489041080382517e+70,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,NutsDAO,NUTS,6.66666,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,ЕTH,ЕTH,2.8467020825095614e+58,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,!     AERO,Claim: https://aerodrome.supply,1106.0,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,USDС,USDС,1.072648726746698e+71,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,BTRFLY,BTRFLY,0.0,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,xBTRFLY,xBTRFLY,0.0,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,# BOTTO Giveaway Ticket | bottovault.com,BOTTO Giveaway Ticket | bottovault.com,350.0,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Darth Vader II,VADRII,2.5,,
0xf54f36bca969800fd7d63a68029561309938c09b,Ether,ETH,0.0066227552,3740.78,24.774271
0xf54f36bca969800fd7d63a68029561309938c09b,Compound USD Coin,cUSDC,140.72060623,0.025048,3.5247698
0xf54f36bca969800fd7d63a68029561309938c09b,USD Coin,USDC,0.0,1.0,0.0
0xf60304b534f74977e159b2e159e135475c245526,Ether,ETH,0.0,3740.78,0.0
0xf60304b534f74977e159b2e159e135475c245526,Compound Dai,cDAI,0.0,0.0247579,0.0
0xf60304b534f74977e159b2e159e135475c245526,Dai Stablecoin,DAI,0.0,1.0,0.0
0xf60304b534f74977e159b2e159e135475c245526,Dharma Dai,dDai,0.00757657,,
0xf67e8e5805835465f7eba988259db882ab726800,Ether,ETH,0.005767135,3740.78,21.573584
0xf67e8e5805835465f7eba988259db882ab726800,Compound USD Coin,cUSDC,140.67740929,0.025048,3.5236878
0xf67e8e5805835465f7eba988259db882ab726800,USD Coin,USDC,0.0,1.0,0.0
0xf7aa5d0752cfcd41b0a5945867d619a80c405e52,Ether,ETH,0.014337103,3740.78,53.63195
0xf7aa5d0752cfcd41b0a5945867d619a80c405e52,Compound USD Coin,cUSDC,141.38087631,0.025048,3.5413084
0xf7aa5d0752cfcd41b0a5945867d619a80c405e52,USD Coin,USDC,0.0,1.0,0.0
0xf80a8b9cfff0febf49914c269fb8aead4a22f847,Compound Ether,cETH,1.01827787,75.183,76.55718
0xf80a8b9cfff0febf49914c269fb8aead4a22f847,Ether,ETH,0.01601607674117622,3740.78,59.91262
0xf80a8b9cfff0febf49914c269fb8aead4a22f847,Tether USD,USDT,4.939302,1.0,4.939302
0xf80a8b9cfff0febf49914c269fb8aead4a22f847,Uniswap,UNI,0.007672464277088239,10.43,0.0800238
0xfe5a05c0f8b24fca15a7306f6a4ebb7dcf2186ac,Ether,ETH,0.006728035,3740.78,25.168098
0xfe5a05c0f8b24fca15a7306f6a4ebb7dcf2186ac,Compound USD Coin,cUSDC,141.49476597,0.025048,3.544161
0xfe5a05c0f8b24fca15a7306f6a4ebb7dcf2186ac,USD Coin,USDC,0.0,1.0,0.0
